case_name,powertrain,engine_enum,transmission_enum,time,x,y,z,vx,vy,vz,speed,acceleration,roll,pitch,yaw,steering,throttle,braking,engine_speed_rad_s,engine_rpm,engine_torque_Nm,engine_reaction_torque_Nm,gear,driveshaft_torque_Nm,motorshaft_speed_rad_s,transmission_reaction_torque_Nm,is_automatic,has_torque_converter,tc_slippage,tc_input_torque_Nm,tc_output_torque_Nm,tc_output_speed_rad_s,omega_FL_rad_s,omega_FR_rad_s,omega_RL_rad_s,omega_RR_rad_s,slip_FL_est,slip_FR_est,slip_RL_est,slip_RR_est
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.0,0.056,1.413,4.729550084903167e-17,0.0,0.0,0.0,0.0,0.0,-1.5707963267948963,0.0,0.0,0.0,0.45,0.0,0.0,0.0,148.5,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.005,0.056016454828774424,1.4127447128849817,-5.719860702297036e-09,0.0032909657548848975,-0.05105742300364732,-1.1439721499185073e-06,-0.0067477926873188735,-1.3495585374637746,-1.5707971171757649,-2.1787425920949085e-09,-0.00023593437915152475,0.0,0.45,0.0,0.0,0.0,148.5,0.0,1.0,869.4379391100703,0.6766810038490655,0.0,1,0,0.0,0.0,0.0,0.0,-0.024039997518648493,-0.024039997518648548,-0.024039997518647882,-0.024039997518647882,-0.04548602146694052,-0.04548602146694078,-0.04548602146693766,-0.04548602146693766
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.01,0.056024757957040434,1.4121961781693257,-3.173252923665128e-08,0.0016606256532017052,-0.10970694313120789,-5.202533706870848e-06,-0.0023977398887681384,0.8700105597101471,-1.5707971348979766,-3.994802219672837e-09,-0.00033205631184136453,0.0,0.45,0.0,0.6766810038490655,6.4618275995378776,148.5,0.0,1.0,869.4379391100703,0.27586533856178386,0.0,1,0,0.0,0.0,0.0,0.0,-0.009800598837293506,-0.00980059883403911,-0.009800601950335663,-0.00980060194993193,-0.022075615048760794,-0.02207561503346839,-0.022075629676945898,-0.022075629675048752
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.015,0.056036379797788034,1.411448632964217,-1.0282004165812761e-07,0.0023243681495194505,-0.14950904102174226,-1.4217502484295265e-05,-0.0043539901505348765,-0.3912500523533477,-1.5708074265727303,-2.4021076922799794e-08,-0.0004905469036078623,0.0,0.45,0.0,0.27586533856178386,2.6343199355896294,148.5,0.0,1.0,869.4379391100703,8.201430689713385,0.0,1,0,0.0,0.0,0.0,0.0,-0.3114474611867122,-0.3114474612652156,-0.3114474639846456,-0.3114474639809419,-1.4199517186110118,-1.4199517189798994,-1.419951731758501,-1.4199517317410972
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.02,0.05604428598201148,1.4104222708609875,-5.553348810627664e-07,0.0015812368446887193,-0.20527242064592618,-9.050296788092776e-05,-0.0018455165781825376,0.5016947144704677,-1.5708231425506638,-8.875276577828975e-08,-0.0005737517983716497,0.0,0.45,0.0,8.201430689713385,78.31789408160746,148.5,0.0,1.0,869.4379391100703,17.07099033865937,0.0,1,0,0.0,0.0,0.0,0.0,-0.5991573667347474,-0.599157367240915,-0.5991573660906475,-0.5991573656950662,-2.796985300504752,-2.7969853028832334,-2.7969852974781273,-2.79698529561929
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.025,0.05605333152905981,1.4091754089902002,-1.1819361992057847e-06,0.0018091094096654304,-0.2493723741574488,-0.00012532026362860367,-0.002463613386826212,-0.12361936172873486,-1.5708473282741757,-1.33217103143752e-07,-0.0006780194415270861,0.0,0.45,0.0,17.07099033865937,163.01594975229764,148.5,0.0,1.0,869.4379391100703,25.66579129614713,0.0,1,0,0.0,0.0,0.0,0.0,-0.8966300455635263,-0.8966300467944759,-0.8966300475457896,-0.896630046363784,-4.188628450234748,-4.1886284560189795,-4.1886284595494025,-4.188628453995158
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.030000000000000002,0.05606014384232694,1.407666536404587,-2.1191196864854467e-06,0.0013624626534259614,-0.3017745171226193,-0.00018743669745593236,-0.0008847957121128117,0.31576353494268,-1.570877949530086,-2.0806504420650682e-07,-0.0007359856255207149,0.0,0.45,0.0,25.66579129614713,245.09025318880558,148.5,0.0,1.0,869.4379391100703,34.45276666744686,0.0,1,0,0.0,0.0,0.0,0.0,-1.187274602909369,-1.1872746048945872,-1.1872746006303903,-1.1872745993913627,-5.570155401949997,-5.570155411278536,-5.570155391241075,-5.570155385418884
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.035,0.05606713439714139,1.4059250799682934,-3.273213999603277e-06,0.0013981109628899114,-0.3482912872587269,-0.00023081886262356604,-0.0008641044432639997,0.004138253769762401,-1.5709163891701508,-2.798200879639656e-07,-0.0007955939119546532,0.0,0.45,0.0,34.45276666744686,328.9996870989512,148.5,0.0,1.0,869.4379391100703,43.10291038266364,0.0,1,0,0.0,0.0,0.0,0.0,-1.4827803606294427,-1.4827803638571977,-1.4827803620798417,-1.4827803592200928,-6.95894387016511,-6.9589438853323315,-6.958943876980535,-6.958943863542576
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.04,0.056072626014933465,1.4039302849269621,-4.705966977062512e-06,0.0010983235584151605,-0.39895900826624886,-0.0002865505954918469,0.00024327369743340092,0.2214756281394802,-1.5709617117004047,-3.750895250269417e-07,-0.0008233765947353235,0.0,0.45,0.0,43.10291038266364,411.6024749428738,148.5,0.0,1.0,869.4379391100703,51.84860963341933,0.0,1,0,0.0,0.0,0.0,0.0,-1.7748915850710887,-1.7748915893266402,-1.7748915838690058,-1.7748915812825938,-8.342648295223379,-8.342648315220215,-8.342648289574791,-8.342648277421242
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.045,0.056077834001920804,1.4016968393854055,-6.374221575641106e-06,0.0010415973974676237,-0.4466891083113433,-0.00033365091971571874,0.0005674743168911236,0.06484012389154456,-1.571014560906107,-4.7506747466442686e-07,-0.0008433492859598974,0.0,0.45,0.0,51.84860963341933,495.117750936045,148.5,0.0,1.0,869.4379391100703,60.52573317040563,0.0,1,0,0.0,0.0,0.0,0.0,-2.0694390593623133,-2.069439065198045,-2.0694390617243146,-2.0694390571944803,-9.72996888311242,-9.729968910534524,-9.729968894211463,-9.729968872925774
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.049999999999999996,0.056081925307136106,1.3992143996946245,-8.305777641647076e-06,0.0008182610430606418,-0.4964879381562032,-0.0003863112132011941,0.001424189106763601,0.17134295797449556,-1.5710745018954817,-5.908011163059641e-07,-0.0008389026946677173,0.0,0.45,0.0,60.52573317040563,577.9781770998691,148.5,0.0,1.0,869.4379391100703,69.25028040572566,0.0,1,0,0.0,0.0,0.0,0.0,-2.3623017983234584,-2.362301805426269,-2.3623017995423883,-2.362301795356582,-11.114698041389568,-11.114698074765675,-11.114698047117319,-11.114698027448215
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.05499999999999999,0.056085513536597055,1.3964902921257711,-1.0480620739588816e-05,0.0007176458921899329,-0.544821513770654,-0.00043496861958834795,0.0018808112677025938,0.09132443218779862,-1.5711418364772007,-7.141189164228226e-07,-0.000822112481396445,0.0,0.45,0.0,69.25028040572566,661.2914662242638,148.5,0.0,1.0,869.4379391100703,77.9403124053673,0.0,1,0,0.0,0.0,0.0,0.0,-2.656390219997471,-2.65639022885236,-2.6563902242408766,-2.656390218153769,-12.50118575644514,-12.501185798054266,-12.501185776384904,-12.501185747781586
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.05999999999999999,0.056088189167999056,1.3935193632844185,-1.2910973999179817e-05,0.000535126280400294,-0.594185768270535,-0.00048607065191820037,0.0025920790896022546,0.14225356437993222,-1.5712163624770006,-8.484608886789155e-07,-0.0007847731693669015,0.0,0.45,0.0,77.9403124053673,744.2751591264466,148.5,0.0,1.0,869.4379391100703,86.65381576710146,0.0,1,0,0.0,0.0,0.0,0.0,-2.949645211224727,-2.94964522151886,-2.949645215380756,-2.9496452094804964,-13.886303638441015,-13.886303686813145,-13.886303657970196,-13.886303630244875
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.06499999999999999,0.056090264883527266,1.3903052677663261,-1.558748030804038e-05,0.00041514310564271125,-0.6428191036184625,-0.000535301261772112,0.003092152532347361,0.10001468854902133,-1.5712982228102572,-9.88560432858523e-07,-0.0007329930959013759,0.0,0.45,0.0,86.65381576710146,827.4829870265171,148.5,0.0,1.0,869.4379391100703,95.34985292095706,0.0,1,0,0.0,0.0,0.0,0.0,-3.243520585931341,-3.243520598038639,-3.2435205926471946,-3.243520585174841,-15.272224758614842,-15.272224815507036,-15.272224790172638,-15.27222475506005
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.06999999999999999,0.05609154280415533,1.386845437972342,-1.8515292367204985e-05,0.00025558412561224863,-0.6919659587968244,-0.0005855624118329214,0.003706368136124437,0.1228431207554151,-1.571387323667695,-1.1334387087805411e-06,-0.0006627540026300884,0.0,0.45,0.0,95.34985292095706,910.5240249273307,148.5,0.0,1.0,869.4379391100703,104.05737583448524,0.0,1,0,0.0,0.0,0.0,0.0,-3.536988012594696,-3.5369880262406714,-3.536988019878897,-3.5369880124673236,-16.65737035254372,-16.657370416666158,-16.65737038677218,-16.657370351945197
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.075,0.056092182669391435,1.3831416962462997,-2.1689961328278516e-05,0.0001279730472215422,-0.7407483452084649,-0.0006349337922147063,0.004200989932102943,0.09892435919570111,-1.5714837329391806,-1.2797868781305706e-06,-0.0005771794068463434,0.0,0.45,0.0,104.05737583448524,993.6747437537678,148.5,0.0,1.0,869.4379391100703,112.75598838547859,0.0,1,0,0.0,0.0,0.0,0.0,-3.830772222151781,-3.830772237585218,-3.8307722316196604,-3.8307722229925685,-18.042808571212248,-18.042808643733967,-18.042808615701812,-18.042808575163107
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.08,0.05609209238209383,1.3791927630057192,-2.511341766943754e-05,-1.8057459520272037e-05,-0.7897866481160958,-0.000684691268231805,0.004737786942064364,0.10735940199228408,-1.57158740801732,-1.4242725068711152e-06,-0.0004743336617461063,0.0,0.45,0.0,112.75598838547859,1076.7403748856755,148.5,0.0,1.0,869.4379391100703,121.46007845956092,0.0,1,0,0.0,0.0,0.0,0.0,-4.1243611280902766,-4.124361145081833,-4.124361138503622,-4.124361129867943,-19.42775081031685,-19.427750890160176,-19.427750859249162,-19.427750818670106
powertrain_simple_engine,SimpleEngine,EngineModelType_SIMPLE,TransmissionModelType_AUTOMATIC_SIMPLE_MAP,0.085,0.05609135718492566,1.3749995464730926,-2.8783517393640317e-05,-0.0001470394336347458,-0.8386433065253246,-0.0007340199448405553,0.005199049861934014,0.09225258397392985,-1.571698381707392,-1.562955200551013e-06,-0.00035584372538577955,0.0,0.45,0.0,121.46007845956092,1159.8583125101136,148.5,0.0,1.0,869.4379391100703,130.15956998186016,0.0,1,0,0.0,0.0,0.0,0.0,-4.418113902429165,-4.418113921121233,-4.418113914735255,-4.418113905238935,-20.812707726133983,-20.812707813968007,-20.812707783960295,-20.812707739337093
