time,x,y,z,roll_deg,pitch_deg,yaw_deg,target_x,target_y,speed_cmd,steering_cmd,turn_mode,wheel_omega,steer_left_deg,steer_right_deg
25.300499999986386,11.85817290007459,-0.15166076612556084,0.04011662366778625,0.004158328891592517,-0.0019498659138627763,19.057310764964974,11.8,0.0,-0.2,-1.0,1.0,0.43500000000000133,31.56481195770584,21.611218206168164
25.35049999998627,11.861452548611211,-0.14879675174340815,0.0400940327970303,0.0031567559454534796,-0.0007334137312139425,18.861052768922523,11.8,0.0,-0.2,-1.0,1.0,0.18499999999999991,27.269963766861462,19.419888538063375
25.400499999986152,11.862201606503863,-0.14756935293291823,0.04009120084844424,0.0029655830660337943,-0.0011274071454337837,18.612472931984023,11.8,0.0,-0.2,-1.0,1.0,-0.06500000000000032,23.125782062007687,17.161901654109712
25.450499999986036,11.860366714056553,-0.14804900654745295,0.0400575758483376,-0.00042761094975489434,-0.0015087386431877662,18.31745366909128,11.8,0.0,-0.2,-1.0,1.0,-0.31500000000000133,19.14397458175738,14.828546057223619
25.50049999998592,11.855991190948226,-0.14975930526024997,0.04005453089938872,0.0013009327238167148,-0.00026365369450779636,17.972051299741956,11.8,0.0,-0.2,-1.0,1.0,-0.5650000000000017,15.330817193473049,12.410667506492429
25.550499999985803,11.848791355079793,-0.1525609272017616,0.04007811029688449,0.0009653719157753477,-5.972977698076244e-05,17.568564669295554,11.8,0.0,-0.2,-1.0,1.0,-0.8149999999999974,11.687878493889135,9.89868370458222
25.600499999985686,11.84103913159411,-0.1557621519994219,0.04004560902259965,-0.00022781490697370774,0.0002773927796858717,17.59910767769954,11.8,0.0,0.15,1.0,1.0,-0.6000000000000011,14.810573890198098,12.064879084490276
25.65049999998557,11.836413640791777,-0.1577816199635955,0.04007675009193448,0.0010373318638528361,-0.0026710043769375127,17.833011045296104,11.8,0.0,0.15,1.0,1.0,-0.35000000000000153,18.599897597312175,14.49534612699457
25.700499999985453,11.834741051879618,-0.15852850353579195,0.04006184904683741,0.0005639727791173026,-0.0016525007579989814,18.075945666697745,11.8,0.0,0.15,1.0,1.0,-0.10000000000000034,22.55835558925866,16.839973778633617
25.750499999985337,11.835878485985333,-0.15782816605459377,0.04003093893916379,0.0009481845864282617,0.0010256159481848892,18.354520716703366,11.8,0.0,0.15,1.0,1.0,0.14999999999999974,26.680379084391028,19.10797772387917
25.80049999998522,11.839523251843486,-0.15562463916208158,0.040067319570042365,0.0010049772292570066,-0.0028037690268057263,18.67339668304062,11.8,0.0,0.15,1.0,1.0,0.40000000000000113,30.955055773567903,21.308131380274787
25.850499999985104,11.845774208596286,-0.15169361984573498,0.040063872852064995,0.0012016577143036547,-0.0025366422895614963,19.04601871767128,11.8,0.0,0.15,1.0,1.0,0.625,34.91906087527131,23.23715676447456
25.900499999984987,11.853470593770833,-0.14701368895475092,0.040249304251353854,-0.0015014118493386845,0.011079231417382965,19.39956810256518,11.8,0.0,-0.2,-1.0,1.0,0.5775000000000008,34.07379580085226,22.83364038871126
25.95049999998487,11.85863091459384,-0.14320751441214152,0.04009665667385878,0.0037188192102337136,-1.8661702137192957e-05,19.308755999134938,11.8,0.0,-0.2,-1.0,1.0,0.32750000000000073,29.70055360312171,20.67657470558499
26.000499999984754,11.8608031977689,-0.14088827652813868,0.040034879168053275,-0.0002725202068378941,0.0017929910908634852,19.082538062064295,11.8,0.0,-0.2,-1.0,1.0,0.07749999999999965,25.46868601837711,18.457621763369342
26.050499999984638,11.860466996918591,-0.14024602369810268,0.040041073074029605,-0.0004761509058927318,0.0004653526691019054,18.79817850750218,11.8,0.0,-0.2,-1.0,1.0,-0.17250000000000054,21.393221850786045,16.168319815610936
26.10049999998452,11.857718803178441,-0.14111898012670265,0.040040028555372226,8.382332864672732e-05,6.301071255194985e-06,18.47359740126037,11.8,0.0,-0.2,-1.0,1.0,-0.42250000000000193,17.483458496659086,13.799766853729071
26.150499999984405,11.852264213046452,-0.14324891280438948,0.040044676646455585,-0.000609806651553595,0.00035599095717688684,18.11898677627196,11.8,0.0,-0.2,-1.0,1.0,-0.6724999999999999,13.74354815426244,11.342621120090213
26.200499999984288,11.844336208744588,-0.14623751553534864,0.040210210283613934,-0.0014346125759906242,0.0037605149183469358,17.722690434537853,11.8,0.0,0.15,1.0,1.0,-0.7683333333333345,12.008808329006813,10.128873210805953
26.25049999998417,11.836542931757714,-0.15002935763099864,0.04003886677727922,-0.0003795035655932523,0.001009487743326822,17.90461518214874,11.8,0.0,0.15,1.0,1.0,-0.5183333333333389,15.667024253410375,12.631984714084776
26.300499999984055,11.832831213295838,-0.1517940946082769,0.040078633719450564,0.0011432853967664912,-0.0028406609653658234,18.13848078868582,11.8,0.0,0.15,1.0,1.0,-0.2683333333333375,19.49548854026642,15.041869949781706
