time,x,y,z,roll_deg,pitch_deg,yaw_deg,target_x,target_y,speed_cmd,steering_cmd,turn_mode,wheel_omega,steer_left_deg,steer_right_deg
0.05000000000000004,-4.726657479542738e-05,1.8850001795803585e-06,0.5276128273008688,0.000487530227573297,-0.019035294790143594,-0.028627643775745452,1.4,0.0,1.4,0.6116248369216919,1.0,0.2500000000000006,3.072038418516704,2.931259850172169
0.10000000000000007,-0.00018806278858706586,-2.5564258918068516e-06,0.4906965013357456,0.003596678580535877,-0.07573531236991143,-0.05764238807682136,1.4,0.0,1.4,0.4907950758934021,0.8886781632900238,0.500000000000002,6.2943462844682445,5.73186540834309
0.1500000000000001,-0.0004218118873061979,-1.966886488473722e-05,0.42925077194486533,0.011931497531090355,-0.16986519072443712,-0.08684811529233324,1.4,0.0,1.4,0.4929339289665222,0.884000688791275,0.7499999999999981,9.675282530839608,8.412194933330646
0.20000000000000015,-0.0007476500909474071,-5.5473167735949454e-05,0.343275214883649,0.027955124877540698,-0.30107291784841367,-0.11585476395594026,1.4,0.0,1.4,0.4931236505508423,0.8842582404613495,0.9999999999999938,13.221448098784265,10.982604791945604
0.25000000000000017,-0.001164578250368878,-0.00011573576001221966,0.23276922851040838,0.053537548915069004,-0.468960751592227,-0.13480101548208964,1.4,0.0,1.4,0.49336233735084534,0.8844626247882843,1.2499999999999893,15.447891293813793,12.487924065271093
0.3000000000000002,-0.0016734512951269084,-0.00019484124345261125,0.09773193861247621,0.08589392080219092,-0.6739134758564572,-0.13513415611402546,1.4,0.0,1.4,0.49356526136398315,0.884666383266449,1.499999999999985,15.454962332218104,12.492583700644218
0.35000000000000026,0.041728209901734294,0.0013885755978925974,0.0442542493268104,0.40409487824080853,-0.005083629327212406,-0.6247330411698658,1.4,0.0,1.4,0.49368196725845337,0.884836733341217,1.7499999999999805,15.459029313160249,12.495263403240429
0.4000000000000003,0.09804239053715544,0.004399629743926233,0.040271387161982586,0.007895687710151415,0.022041518862019202,-1.5791330398231882,1.4,0.0,1.4,0.4878133535385132,0.8735477030277252,1.9999999999999762,15.254769909843064,12.360375146346628
0.45000000000000034,0.13750322294794975,0.008239656869408623,0.04017511958887937,0.017015159315767223,-0.00010007906138613008,-1.5358082627636538,1.4,0.0,1.4,0.48093003034591675,0.8584766089916229,2.249999999999987,15.01584507838019,12.201803573356585
0.5000000000000003,0.16882787655504083,0.012128391895142882,0.04011734346580891,0.00013009011434334935,-0.006246967830687255,-0.9271417865090477,1.4,0.0,1.4,0.47080981731414795,0.8444618582725525,2.500000000000006,14.665843241479706,11.967951511373355
