time,x,y,z,yaw_deg,target_x,target_y,speed_cmd,steering_cmd,turn_mode,wheel_omega,steer_left_deg,steer_right_deg
5.200499999999837,3.922624490974229,0.351785060655075,0.3204415244081456,-2.9218465881311544,5.3,-0.55,0.45,-0.7666400754409303,0.0,1.8750000000000002,-18.4845904096676,-25.518457511432864
5.25049999999981,3.9438408536335836,0.3464464339116835,0.32267819399519854,-3.3444150990802184,5.3,-0.55,0.45,-0.7623299297418651,0.0,1.8750000000000002,-18.39394644701917,-25.351334189207638
5.300499999999782,3.9651918543757927,0.3410636481906174,0.3249199595162417,-3.7621880573716804,5.3,-0.55,0.9,-0.7583251093398492,0.0,1.929999999999999,-18.309621264056684,-25.19627769169341
5.350499999999754,3.9885580093865642,0.3351555151574759,0.3273080494930332,-4.198200917397017,5.3,-0.55,0.9,-0.7546883324623279,0.0,2.1800000000000037,-18.232959789093467,-25.05566173279584
5.4004999999997265,4.013628977053289,0.3290139298115587,0.3298090956155999,-4.69331530401408,5.3,-0.55,0.9,-0.7504816004247615,0.0,2.4300000000000224,-18.14418162279055,-24.893235638283198
5.450499999999699,4.042143808028248,0.32101310566914876,0.3327835847870192,-5.210265046149477,5.3,-0.55,0.9,-0.7463397956647938,0.0,2.6800000000000415,-18.05666595758611,-24.73355516134986
5.500499999999671,4.078459623299199,0.3128213223735936,0.3331846447818708,-5.758539765584225,5.3,-0.55,0.9,-0.7459956943230409,0.0,2.93000000000006,-18.049390327488243,-24.720299576244468
5.550499999999643,4.11694442588708,0.30162626447291185,0.3320505155252354,-6.434041502693411,5.3,-0.55,0.9,-0.7419082461361248,0.0,3.1800000000000788,-17.962909104557944,-24.562967072175496
5.600499999999616,4.162863631653342,0.28925435750932715,0.3278014718422937,-7.048622329525638,5.3,-0.55,0.9,-0.7434756556638554,0.0,3.4300000000000974,-17.996084368325224,-24.623271816763886
5.650499999999588,4.2214942048899555,0.27498606373970647,0.31586329135311364,-7.685846920986166,5.3,-0.55,0.9,-0.7522079511988243,0.0,3.680000000000116,-18.180627548587406,-24.959862230509593
5.70049999999956,4.290589488428943,0.2582591109946535,0.29408848312193264,-8.334382592069774,5.3,-0.55,0.45,-0.7678894811204515,0.0,3.627499999999991,-18.510844608510414,-25.56694992496639
5.7504999999995325,4.3661535532124205,0.24041296421139363,0.259357825356412,-8.901375108757444,5.3,-0.55,0.45,-0.7929205580133681,0.0,3.3774999999999724,-19.034840994752457,-26.54292601771511
5.800499999999505,4.445921806384519,0.221519899025422,0.20981609354787142,-9.407262548140169,5.3,-0.55,0.45,-0.8267897027386666,0.0,3.1274999999999538,-19.737955612744607,-27.876813028844744
5.850499999999477,4.517956713226199,0.21200153160940038,0.18084079897690683,-10.350480453732395,5.3,-0.55,0.45,-0.857925398130174,0.0,2.8774999999999347,-20.37855185640167,-29.116190584201874
5.900499999999449,4.569959737817611,0.20753828896833365,0.19525134375550443,-11.562788960600107,5.3,-0.55,0.45,-0.8728627009699658,0.0,2.627499999999916,-20.683976567980853,-29.715129622999843
5.950499999999422,4.610735883395253,0.19653223518491508,0.19808526890413294,-12.42169539221699,5.3,-0.55,0.45,-0.8822432332730809,0.0,2.3774999999998974,-20.875165684503095,-30.092671625443387
6.000499999999394,4.637969877811033,0.18588467689499677,0.1973785274460632,-13.310214043139075,5.3,-0.55,0.45,-0.8786051423065249,0.0,2.1274999999998787,-20.801071915943776,-29.94611967082658
6.050499999999366,4.6513252342602,0.17746238028363465,0.19208994989833306,-13.881273756501116,5.3,-0.55,0.45,-0.8705602797139186,0.0,1.8774999999998792,-20.636977597951358,-29.62262884489447
6.100499999999339,4.655986908649074,0.16663885637334291,0.18515630963105859,-14.304335857316001,5.3,-0.55,0.45,-0.8543633753402262,0.0,1.8750000000000002,-20.305538866378665,-28.97377693175975
6.150499999999311,4.663894203757951,0.14842474809195813,0.1864618780384612,-14.79034757688823,5.3,-0.55,0.45,-0.8324135343066384,0.0,1.8750000000000002,-19.854064953133726,-28.099753648981874
6.200499999999283,4.679660590267662,0.13364615863064408,0.18755599992632227,-15.324514532415744,5.3,-0.55,0.45,-0.8213888922230811,0.0,1.8750000000000002,-19.62628114009907,-27.663099844608762
6.250499999999255,4.7004093640510005,0.12316621753597705,0.18877697614750266,-15.762365309819561,5.3,-0.55,0.45,-0.8236315881998384,0.0,1.8750000000000002,-19.672674406513053,-27.75179852263159
6.300499999999228,4.720675919879635,0.11251660327289964,0.1899513883527538,-16.191834947790838,5.3,-0.55,0.45,-0.8260268569741228,0.0,1.8750000000000002,-19.722192085011105,-27.84660377432757
6.3504999999992,4.740468458017684,0.10143613097887534,0.1911157272168621,-16.623374805355848,5.3,-0.55,0.45,-0.8279527408006725,0.0,1.8750000000000002,-19.76198237744684,-27.922884728649922
6.400499999999172,4.759789137254456,0.08997268913717199,0.19228976955071458,-17.05748224938771,5.3,-0.55,0.45,-0.8294161145793092,0.0,1.8750000000000002,-19.792202731600685,-27.98087861172249
6.450499999999145,4.7786438493914565,0.07811403957792191,0.1934529443393539,-17.493272701274023,5.3,-0.55,0.45,-0.8303977620399894,0.0,1.8750000000000002,-19.81246806490875,-28.019797095770755
6.500499999999117,4.796972521371392,0.0659717142052919,0.19461974208833507,-17.933538226834557,5.3,-0.55,0.45,-0.830836358553639,0.0,1.8750000000000002,-19.821520774789473,-28.03718976219005
6.550499999999089,4.814751690530741,0.05354678036397968,0.19577076161386903,-18.3775121976335,5.3,-0.55,0.45,-0.830675667724671,0.0,1.8750000000000002,-19.818204214195788,-28.030817234043873
6.6004999999990615,4.832953932563814,0.041107650993616095,0.19691687579182046,-18.819660610671942,5.3,-0.55,0.45,-0.8317491334543471,0.0,1.8750000000000002,-19.840357114386507,-28.073394076935436
6.650499999999034,4.8516345468896604,0.028914193872924546,0.198075087729082,-19.258272673820525,5.3,-0.55,0.45,-0.834716034624873,0.0,1.8750000000000002,-19.90155054631403,-28.191147575178775
6.700499999999006,4.87038837311385,0.01655221717485435,0.19922359512344057,-19.70098920336843,5.3,-0.55,0.45,-0.8382982079164072,0.0,1.8750000000000002,-19.975368010427154,-28.33347168557157
6.750499999998978,4.889022365784524,0.004134132864596545,0.20038067212060462,-20.138216272000562,5.3,-0.55,0.45,-0.8426567686172254,0.0,1.8750000000000002,-20.065087198089934,-28.50686462935925
6.800499999998951,4.907380381455206,-0.008489419504469017,0.20154077205369986,-20.57207708828593,5.3,-0.55,0.45,-0.8473425794625099,0.0,1.8750000000000002,-20.161424270120186,-28.693546971840465
6.850499999998923,4.925599809196954,-0.021264303263930723,0.20267638286361983,-21.0171835474967,5.3,-0.55,0.45,-0.8522981887736545,0.0,1.8750000000000002,-20.26317545919356,-28.891281736868343
6.900499999998895,4.943850160270449,-0.0340058829178627,0.20376170731150708,-21.45660105066305,5.3,-0.55,0.45,-0.8585897102921768,0.0,1.8750000000000002,-20.39216096428383,-29.142768188153802
6.9504999999988675,4.962112964902419,-0.04678121512498063,0.20484690472889464,-21.909540601930097,5.3,-0.55,0.45,-0.8657076887320084,0.0,1.8750000000000002,-20.537828545178925,-29.427889145669354
7.00049999999884,4.98069213003547,-0.059295936927714316,0.20567532476745795,-22.34716279577486,5.3,-0.55,0.45,-0.8755217537726552,0.0,1.8750000000000002,-20.7382198826379,-29.82203970752312
7.050499999998812,4.999108240420453,-0.06924548463300727,0.2043345179529421,-22.82578033597143,5.3,-0.55,0.45,-0.8889610816868884,0.0,1.8750000000000002,-21.011797222573698,-30.36370870533635
7.100499999998784,5.018445415025156,-0.07773683672043342,0.20229170618735604,-23.32958023837081,5.3,-0.55,0.45,-0.9075059933848963,0.0,1.8750000000000002,-21.387744248841017,-31.114741028963095
7.150499999998757,5.038478492935925,-0.08417447855707733,0.19860279266644343,-23.857428658787068,5.3,-0.55,0.45,-0.9318445232471116,0.0,1.8750000000000002,-21.87845716010861,-32.10655371623049
7.200499999998729,5.0640503492444955,-0.0946254175120983,0.1990900522396443,-24.52653035977081,5.3,-0.55,0.45,-0.963417447667201,0.0,1.8750000000000002,-22.51063393968171,-33.403204244813104
7.250499999998701,5.083639366479777,-0.09574295819422962,0.19234238218636193,-25.215859000908594,5.3,-0.55,0.45,-0.994817889861407,0.0,1.8750000000000002,-23.134619084265264,-34.70348558024356
7.3004999999986735,5.097803424303503,-0.10027043669360869,0.1921653505005578,-25.732194966279106,5.3,-0.55,0.45,-1.0,0.6,1.8750000000000002,-23.23715676447456,-34.91906087527131
7.350499999998646,5.108826311325091,-0.10740746220982496,0.193730530297391,-26.61030174042154,5.3,-0.55,0.45,-1.0,0.6,1.8750000000000002,-23.23715676447456,-34.91906087527131
7.400499999998618,5.120555380351945,-0.11610205230873202,0.19508963773794952,-27.529299123565536,5.3,-0.55,0.45,-1.0,0.6,1.8750000000000002,-23.23715676447456,-34.91906087527131
7.45049999999859,5.133079159051021,-0.1262706497509535,0.1963138991755777,-28.49409952250218,5.3,-0.55,0.45,-1.0,0.6,1.8750000000000002,-23.23715676447456,-34.91906087527131
7.500499999998563,5.146481693284274,-0.13713763696008274,0.19732593645197305,-29.20532926370423,6.6,-0.1,0.45,0.775970443295985,0.0,1.8750000000000002,-21.891631522491775,-32.13335943419695
7.550499999998535,5.157676089785179,-0.14966197161679462,0.19799585082322904,-29.367094072159386,6.6,-0.1,0.45,0.7929238052763462,0.0,1.8750000000000002,-19.708350304113598,-27.82008883282316
7.600499999998507,5.1709730167349965,-0.1631836488603288,0.19870138895965295,-29.487758877031396,6.6,-0.1,0.45,0.8101395527658859,0.0,1.8750000000000002,-17.459512077841726,-23.655536108053948
7.6504999999984795,5.184920518876613,-0.1777680997874984,0.19931703684304036,-29.59916410163634,6.6,-0.1,0.45,0.828487497977579,0.0,1.8750000000000002,-15.136462686804997,-19.652155733594697
7.700499999998452,5.199724962968151,-0.19334203289075036,0.19982129101380255,-29.700566914139557,6.6,-0.1,0.45,0.8479540148959185,0.0,1.8750000000000002,-12.73010519101155,-15.816893096162397
7.750499999998424,5.215571222852534,-0.20991774534484986,0.20023818499932855,-29.79169649588725,6.6,-0.1,0.45,0.8686164340501219,0.0,1.8750000000000002,-10.230911074712646,-12.151881824766207
7.800499999998396,5.232235067582561,-0.22762040976827677,0.2004996451918194,-29.872100875638033,6.6,-0.1,0.45,0.8906565374625377,0.0,1.8750000000000002,-7.628962481022893,-8.65529001840846
7.850499999998369,5.249936036905128,-0.2464967586313891,0.2005840870711119,-29.940665957338464,6.6,-0.1,0.45,0.914200703761035,0.0,1.8750000000000002,-4.914036847518261,-5.32219480739191
7.900499999998341,5.268578761084428,-0.2666873442058416,0.20039693191319422,-29.993524950468554,6.6,-0.1,0.45,0.9393868074326345,0.0,1.8750000000000002,-2.075747944110707,-2.1454008752330296
7.950499999998313,5.288298279954464,-0.2883359097659896,0.19985858979403778,-30.027691519052276,6.6,-0.1,0.45,0.9664183261435841,0.0,1.8750000000000002,0.8962402501258853,0.8838460401224061
8.000499999998286,5.309056979358301,-0.31162401675803303,0.19898536848856377,-30.030945982955657,6.6,-0.1,0.45,0.9953345480114886,0.0,1.8750000000000002,4.011908801053284,3.7752711186059327
8.050499999998348,5.327335805770657,-0.3355847168050213,0.19969500210195978,-29.784403326607514,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,7.280470470957762,6.539108562711272
8.100499999998409,5.345125425368476,-0.353340072033134,0.20023651243595225,-29.23760286858081,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,10.709833734646397,9.185754712658163
8.15049999999847,5.3587735641381435,-0.36750396305809746,0.20095808054162764,-28.38162665038309,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,14.305939153705758,11.725519431370769
8.20049999999853,5.366931021174456,-0.38099512003918845,0.20121650828316856,-27.433148623991617,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,18.071979458659094,14.168457546808677
8.250499999998592,5.372872197873566,-0.3944907690966946,0.20153975807446678,-26.546419997436526,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,22.007539706801367,16.524263116145132
8.300499999998653,5.383581897958415,-0.40675077562722073,0.20174375900632352,-25.92806240537589,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,26.107726945929993,18.802211467943447
8.350499999998714,5.394069601224298,-0.417646817733668,0.20188275511716935,-25.174195376866457,6.6,-0.1,0.45,1.0,0.0,1.8750000000000002,30.36239573246809,21.011136585090846
8.400499999998775,5.4099597368348045,-0.4251019331054007,0.2023105800432295,-24.733956781605205,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,34.75560759389533,23.159433949757364
8.450499999998836,5.425131641725297,-0.43301662657473866,0.20199041280060248,-24.201904299492547,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,34.91906087527131,23.23715676447456
8.500499999998897,5.442686478322053,-0.44060977108108745,0.2021482615288937,-23.56822325625486,6.6,-0.1,0.45,1.0,0.0,1.8750000000000002,34.91906087527131,23.23715676447456
8.550499999998959,5.458523334695673,-0.44870090567863585,0.1980646317548116,-23.01652512513436,6.6,-0.1,0.45,1.0,0.6,1.8750000000000002,34.91906087527131,23.23715676447456
8.60049999999902,5.475926423669075,-0.4517714277595084,0.1947005144486792,-22.524172754356552,6.6,-0.1,0.45,1.0,0.0,1.8750000000000002,34.91906087527131,23.23715676447456
8.65049999999908,5.4930148763873285,-0.45271154764904287,0.19044870346214055,-22.06417555427989,6.6,-0.1,0.45,1.0,0.0,1.8750000000000002,34.91906087527131,23.23715676447456
8.700499999999142,5.508458542724694,-0.45273107505387067,0.1852255514313492,-21.614774010179403,6.6,-0.1,0.45,1.0,0.0,1.8750000000000002,34.91906087527131,23.23715676447456
8.750499999999203,5.525456902354838,-0.4496677475291448,0.18050069152908083,-21.090541453200906,6.6,-0.1,0.45,0.9900224731859972,0.0,1.8750000000000002,34.504241330549824,23.039623028156225
8.800499999999264,5.547814244125458,-0.4460745934268001,0.17533686297894646,-20.469289327563143,6.6,-0.1,0.45,0.9788893267357004,0.0,1.8750000000000002,34.042590589443975,22.818667060841246
8.850499999999325,5.55689044722093,-0.44370953877456204,0.16260040099882606,-19.905843086889348,6.6,-0.1,0.45,0.9654817372237855,0.0,1.8750000000000002,33.48836399992019,22.551798135774302
8.900499999999386,5.559114872781584,-0.4354587608933508,0.1484602318971756,-19.44137662180059,6.6,-0.1,0.45,0.9442709499391504,0.0,1.8750000000000002,32.615561237109965,22.12785138470497
8.950499999999447,5.56477081958384,-0.42726163199112077,0.1358906801227302,-18.99446024557668,6.6,-0.1,0.45,0.9248440529765679,0.0,1.8750000000000002,31.820576256618327,21.737621155667995
9.000499999999509,5.56786095145935,-0.4219820050937923,0.11907354629335727,-18.52558399865309,6.6,-0.1,0.45,0.9074548170926693,0.0,1.8750000000000002,31.112662850358994,21.38670924939128
9.05049999999957,5.564440127967258,-0.4203755512635096,0.09245262567476324,-18.054073472821287,6.6,-0.1,0.45,0.8921411187181367,0.0,1.8750000000000002,30.492200793606127,21.076391490188286
9.10049999999963,5.553926538975462,-0.41453074049437316,0.05576202840033677,-17.53620880580508,6.6,-0.1,0.45,0.8676221168698229,0.0,1.8750000000000002,29.504682262909,20.576959740498214
9.150499999999692,5.562068656713669,-0.4130973164936126,0.04076676757030294,-17.09743908343174,6.6,-0.1,0.45,0.8574597607718818,0.0,1.8750000000000002,29.097564808808702,20.369011360109166
9.200499999999753,5.5855900315710345,-0.41581894878286635,0.03999981421915234,-16.690543321020535,6.6,-0.1,0.45,0.8600130193448992,0.0,1.8750000000000002,29.199730166652444,20.42131075146972
9.250499999999814,5.606375761812474,-0.41808797189701763,0.0416716666764258,-16.23112919280505,6.6,-0.1,0.45,0.8600022961739116,0.0,1.8750000000000002,29.199300921672048,20.42109117924758
9.300499999999875,5.621505695762868,-0.42101307865680804,0.046058021163106075,-15.783752348109225,6.6,-0.1,0.45,0.8591268751482248,0.0,1.8750000000000002,29.164262973075566,20.403163561783998
9.350499999999936,5.636200691765666,-0.4218877197119571,0.05018073584530467,-15.315751205298975,6.6,-0.1,0.45,0.8550453090275746,0.0,1.8750000000000002,29.001029031944302,20.31952228565569
9.400499999999997,5.652744295168349,-0.42112143277143294,0.05369737000272389,-14.804095255905596,6.6,-0.1,0.45,0.8486498915447787,0.0,1.8750000000000002,28.74568004527289,20.18827991235194
9.450000000000058,5.671116081201932,-0.4208537002873818,0.05659293213154395,-14.292940749475981,6.6,-0.1,0.45,0.8439987060647617,0.0,1.8750000000000002,28.560298710217715,20.092689025980086
9.500000000000119,5.688829162720151,-0.42148905472547327,0.060519267965115565,-13.74941934225861,6.6,-0.1,0.45,0.8398746315072869,0.0,1.8750000000000002,28.396157130967804,20.007830337408713
9.55000000000018,5.7082109840546345,-0.41912842123466343,0.060307419408111004,-13.12396084240031,6.6,-0.1,0.45,0.8304907339540111,0.0,1.8750000000000002,28.023483715029126,19.81438711284222
9.600000000000241,5.72939389614585,-0.4195146679367546,0.06134573461030869,-12.67966168975489,6.6,-0.1,0.45,0.8309036925833502,0.0,1.8750000000000002,28.039860132069915,19.82291046451891
9.650000000000302,5.750091402412104,-0.41936549423093106,0.06197992512580198,-12.226112018389285,6.6,-0.1,0.45,0.8305876913931023,0.0,1.8750000000000002,28.027328491569115,19.816388374397853
9.700000000000363,5.771322726719745,-0.41959683198320613,0.06240918379770938,-11.765757922085832,6.6,-0.1,0.45,0.8314864563238568,0.0,1.8750000000000002,28.062974144673824,19.834936901792336
9.750000000000425,5.7928193490243265,-0.4194078020936367,0.06272527601850238,-11.311713916897567,6.6,-0.1,0.45,0.8326190009430776,0.0,1.8750000000000002,28.107906527120274,19.85830361031617
9.800000000000486,5.814806560130353,-0.4191419523588794,0.06273250215112824,-10.856101625015402,6.6,-0.1,0.45,0.8344909152749321,0.0,1.8750000000000002,28.18220882231677,19.896909120541483
9.850000000000547,5.83700943783219,-0.4190010524823322,0.06273782638408278,-10.402268674181462,6.6,-0.1,0.45,0.8374260242941899,0.0,1.8750000000000002,28.298803578460888,19.95740166795106
9.900000000000608,5.859356893012661,-0.41891498160578483,0.06274643310358265,-9.947274941188958,6.6,-0.1,0.45,0.8412598331785772,0.0,1.8750000000000002,28.451265045264165,20.036343443358398
9.950000000000669,5.882023480507444,-0.4187416603854869,0.06276497783306291,-9.493813840079495,6.6,-0.1,0.45,0.8460211434898239,0.0,1.8750000000000002,28.640872745516596,20.134268832971536
10.00000000000073,5.904749505635154,-0.41876357268488157,0.06275637558330581,-9.034216783967505,6.6,-0.1,0.45,0.8519057612652239,0.0,1.8750000000000002,28.87561206384415,20.25512288704917
10.050000000000791,5.927686843640269,-0.41887944379067593,0.06275138559398676,-8.567016045600532,6.6,-0.1,0.45,0.8589054066446258,0.0,1.8750000000000002,29.15540041710759,20.398627475929008
10.100000000000852,5.95093308868853,-0.4190493240176688,0.06274455097923386,-8.093478943598136,6.6,-0.1,0.45,0.8671894258710995,0.0,1.8750000000000002,29.487321817194534,20.568117211647273
